Count,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Total Frequency,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV_final,CLTV,Churn Reason
1,96050,Female,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,4,94.2,1046.1,Yes,1,73,1130.4,1130.4,Price too high
1,96063,Female,0,1,0,54,1,1,Fiber optic,1,1,0,0,1,1,One year,0,1,6,106.55,5763.3,Yes,1,90,5753.7,5753.7,Product dissatisfaction
1,96064,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,20.1,20.1,Yes,1,80,20.1,20.1,Service dissatisfaction
1,96069,Female,0,1,0,23,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,0,4,83.8,1900.25,Yes,1,80,1927.3999999999999,1927.3999999999999,Lack of self-service on Website
1,96071,Male,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,0,2,55.15,159.15,Yes,1,78,165.45,165.45,Network reliability
1,96074,Male,1,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,0,3,86.65,856.65,Yes,1,84,866.5,866.5,Limited range of services
1,96080,Female,1,0,0,37,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,1,6,106.75,4056.75,Yes,1,92,3949.75,3949.75,Lack of affordable download/upload speed
1,96093,Male,0,0,0,31,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,0,3,78.45,2435.15,Yes,1,72,2431.9500000000003,2431.9500000000003,Long distance charges
1,96096,Female,0,1,0,34,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,0,4,87.45,2874.15,Yes,1,98,2973.3,2973.3,Extra data charges
1,96103,Male,0,1,0,29,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,70.75,1974.8,Yes,1,73,2051.75,2051.75,Price too high
1,96109,Male,1,1,0,12,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,0,5,101.35,1218.55,Yes,1,68,1216.1999999999998,1216.1999999999998,Product dissatisfaction
1,96110,Male,0,0,0,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,0,3,81.7,81.7,Yes,1,83,81.7,81.7,Service dissatisfaction
1,96112,Male,0,0,0,33,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,0,1,68.25,2171.15,Yes,1,100,2252.25,2252.25,Lack of self-service on Website
1,96115,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,0,2,79.15,317.25,Yes,1,68,316.6,316.6,Network reliability
1,96125,Male,1,0,0,35,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,4,95.45,3474.05,Yes,1,91,3340.75,3340.75,Don't know
1,96126,Male,0,1,0,19,1,1,Fiber optic,0,0,0,1,1,1,One year,1,0,5,100.95,1875.55,Yes,1,73,1918.05,1918.05,Don't know
1,96137,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,69.1,69.1,Yes,1,92,69.1,69.1,Don't know
1,96148,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,69.6,69.6,Yes,1,74,69.6,69.6,Poor expertise of online support
1,96150,Male,0,0,0,31,1,1,Fiber optic,0,1,1,0,1,1,One year,1,0,6,103.45,3066.45,Yes,1,65,3206.9500000000003,3206.9500000000003,Poor expertise of phone support
1,96161,Female,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,1,3,77.95,305.55,Yes,1,89,311.8,311.8,Price too high
1,90007,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,0,2,78.45,78.45,Yes,1,67,78.45,78.45,Product dissatisfaction
1,90016,Male,0,0,0,10,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,0,1,29.5,255.25,Yes,1,69,295.0,295.0,Service dissatisfaction
1,90017,Female,0,0,0,2,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,0,4,70.75,146.9,Yes,1,72,141.5,141.5,Lack of self-service on Website
1,90020,Female,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,0,3,84.45,762.5,Yes,1,95,760.0500000000001,760.0500000000001,Network reliability
1,90023,Male,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,0,3,85.65,338.9,Yes,1,87,342.6,342.6,Limited range of services
1,90024,Male,1,0,0,38,1,0,DSL,0,1,1,1,1,0,One year,1,1,5,70.15,2497.35,Yes,1,82,2665.7000000000003,2665.7000000000003,Lack of affordable download/upload speed
1,90028,Male,1,0,0,51,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,0,5,97.8,4913.3,Yes,1,81,4987.8,4987.8,Long distance charges
1,90031,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,1,46.3,46.3,Yes,1,73,46.3,46.3,Extra data charges
1,90033,Female,0,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,0,6,106.3,4443.45,Yes,1,85,4358.3,4358.3,Price too high
1,90037,Female,0,0,0,12,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,0,4,89.4,1095.65,Yes,1,79,1072.8000000000002,1072.8000000000002,Product dissatisfaction
1,90039,Female,1,0,0,5,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,1,3,83.15,446.05,Yes,1,96,415.75,415.75,Service dissatisfaction
1,90043,Male,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,2,74.15,811.8,Yes,1,90,741.5,741.5,Lack of self-service on Website
1,90048,Female,0,1,0,11,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,0,5,99.5,1056.95,Yes,1,84,1094.5,1094.5,Network reliability
1,90049,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,1,44.15,44.15,Yes,1,97,44.15,44.15,Don't know
1,90056,Female,0,0,0,16,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,0,3,53.9,834.15,Yes,1,65,862.4,862.4,Don't know
1,90057,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,0,3,85.45,85.45,Yes,1,100,85.45,85.45,Price too high
1,90062,Female,0,1,1,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,0,2,50.85,239.55,Yes,1,90,203.4,203.4,Product dissatisfaction
1,90063,Female,0,0,1,1,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,0,3,59.2,59.2,Yes,1,65,59.2,59.2,Service dissatisfaction
1,90066,Male,0,0,0,13,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,0,3,83.2,1060.6,Yes,1,86,1081.6000000000001,1081.6000000000001,Lack of self-service on Website
1,90068,Female,0,0,0,1,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,0,3,54.9,54.9,Yes,1,89,54.9,54.9,Network reliability
1,90071,Female,0,1,0,21,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,0,6,103.9,2254.2,Yes,1,91,2181.9,2181.9,Limited range of services
1,90221,Female,0,1,1,11,1,0,No,0,0,0,0,0,0,Month-to-month,1,0,1,19.25,180.3,Yes,1,69,211.75,211.75,Lack of affordable download/upload speed
1,90230,Female,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,2,75.45,158.4,Yes,1,65,150.9,150.9,Long distance charges
1,90232,Female,1,0,0,2,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,0,3,54.85,104.2,Yes,1,96,109.7,109.7,Extra data charges
1,90248,Male,1,1,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,4,95.1,95.1,Yes,1,70,95.1,95.1,Price too high
1,90254,Male,0,1,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,2,75.5,438,Yes,1,88,453.0,453.0,Product dissatisfaction
1,90255,Female,0,1,0,4,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,0,2,73.75,325.45,Yes,1,83,295.0,295.0,Service dissatisfaction
1,90260,Male,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,4,96.05,1148.1,Yes,1,89,1152.6,1152.6,Lack of self-service on Website
1,90302,Female,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,0,4,88.95,355.2,Yes,1,72,355.8,355.8,Network reliability
1,90403,Female,0,0,0,4,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,1,2,50.7,151.3,Yes,1,90,202.8,202.8,Don't know
1,90405,Male,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,1,2,53.4,188.7,Yes,1,65,160.2,160.2,Don't know
1,90501,Male,1,1,0,53,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,0,5,101.9,5549.4,Yes,1,94,5400.700000000001,5400.700000000001,Price too high
1,90505,Female,0,1,0,68,1,1,Fiber optic,0,0,0,0,1,0,One year,1,0,3,83.0,5685.8,Yes,1,86,5644.0,5644.0,Product dissatisfaction
1,90621,Male,0,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,0,2,50.6,50.6,Yes,1,82,50.6,50.6,Service dissatisfaction
1,90623,Male,0,0,0,10,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,3,89.5,863.1,Yes,1,84,895.0,895.0,Lack of self-service on Website
1,90631,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,69.8,69.8,Yes,1,90,69.8,69.8,Network reliability
1,90640,Male,1,1,0,51,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,1,5,93.8,4750.95,Yes,1,83,4783.8,4783.8,Limited range of services
1,90670,Male,0,1,0,24,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,0,5,101.05,2391.8,Yes,1,66,2425.2,2425.2,Lack of affordable download/upload speed
1,90712,Male,0,1,0,18,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,4,94.7,1687.95,Yes,1,72,1704.6000000000001,1704.6000000000001,Long distance charges
1,90713,Male,1,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,1,6,104.15,7689.95,Yes,1,74,7498.8,7498.8,Extra data charges
1,90742,Male,0,1,1,4,1,0,DSL,0,0,0,1,0,1,Month-to-month,0,1,3,61.45,229.55,Yes,1,83,245.8,245.8,Price too high
1,90804,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,3,90.55,90.55,Yes,1,89,90.55,90.55,Product dissatisfaction
1,90807,Female,0,0,0,26,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,1,3,88.8,2274.35,Yes,1,82,2308.7999999999997,2308.7999999999997,Service dissatisfaction
1,90814,Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,0,3,85.2,602.55,Yes,1,86,596.4,596.4,Lack of self-service on Website
1,91007,Male,1,0,0,5,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,3,91.4,449.75,Yes,1,78,457.0,457.0,Network reliability
1,91030,Male,0,1,0,42,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,1,6,106.15,4512.7,Yes,1,93,4458.3,4458.3,Don't know
1,91105,Female,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,1,45.3,196.95,Yes,1,99,181.2,181.2,Don't know
1,91203,Male,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,1,2,73.25,131.05,Yes,1,78,146.5,146.5,Price too high
1,91208,Male,0,1,1,8,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,0,2,51.05,415.05,Yes,1,77,408.4,408.4,Product dissatisfaction
1,91303,Female,0,1,0,9,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,1,3,85.35,754.65,Yes,1,95,768.15,768.15,Service dissatisfaction
1,91304,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,2,75.35,75.35,Yes,1,92,75.35,75.35,Lack of self-service on Website
1,91311,Male,0,0,0,43,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,0,2,75.2,3198.6,Yes,1,68,3233.6,3233.6,Network reliability
1,91316,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,20.9,20.9,Yes,1,97,20.9,20.9,Limited range of services
1,91355,Male,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,1,43.3,123.65,Yes,1,91,129.89999999999998,129.89999999999998,Lack of affordable download/upload speed
1,91356,Male,0,1,0,70,1,0,Fiber optic,1,1,1,1,1,1,One year,1,1,7,109.5,7534.65,Yes,1,82,7665.0,7665.0,Long distance charges
1,91381,Female,1,0,0,11,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,1,3,84.8,906.85,Yes,1,67,932.8,932.8,Extra data charges
1,91384,Female,1,1,0,50,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,0,5,95.05,4888.7,Yes,1,92,4752.5,4752.5,Price too high
1,91401,Male,1,0,0,5,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,0,2,50.35,237.25,Yes,1,81,251.75,251.75,Product dissatisfaction
1,91402,Male,0,1,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,1,2,74.6,74.6,Yes,1,75,74.6,74.6,Service dissatisfaction
1,91403,Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,1,0,1,19.7,342.4,Yes,1,82,315.2,315.2,Lack of self-service on Website
1,91423,Female,0,0,0,15,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,0,3,59.45,892.65,Yes,1,68,891.75,891.75,Network reliability
1,91501,Female,0,0,0,46,1,0,Fiber optic,1,1,0,1,1,1,One year,1,1,6,105.2,4822.85,Yes,1,99,4839.2,4839.2,Don't know
1,91601,Male,0,0,0,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,1,45.15,438.4,Yes,1,100,361.2,361.2,Don't know
1,91607,Male,0,1,0,31,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,0,0,5,93.8,3019.5,Yes,1,79,2907.7999999999997,2907.7999999999997,Don't know
1,91711,Male,0,0,0,32,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,0,4,96.2,3183.4,Yes,1,93,3078.4,3078.4,Attitude of support person
1,91722,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,0,2,79.6,79.6,Yes,1,94,79.6,79.6,Deceased
1,91731,Male,0,0,0,20,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,0,3,85.25,1734.5,Yes,1,92,1705.0,1705.0,Moved
1,91741,Male,0,0,0,26,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,0,3,80.5,2088.8,Yes,1,72,2093.0,2093.0,Moved
1,91744,Male,1,0,0,5,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,0,4,89.8,502.6,Yes,1,88,449.0,449.0,Moved
1,91748,Male,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,0,2,50.75,50.75,Yes,1,93,50.75,50.75,Competitor had better devices
1,91752,Female,0,1,0,14,1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,1,1,4,89.65,1208.35,Yes,1,98,1255.1000000000001,1255.1000000000001,Competitor offered higher download speeds
1,91767,Male,0,0,0,36,1,0,DSL,0,1,0,1,0,1,One year,1,0,4,65.4,2498.4,Yes,1,71,2354.4,2354.4,Don't know
1,91773,Female,0,0,1,9,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,0,5,72.9,651.4,Yes,1,65,656.1,656.1,Competitor made better offer
1,91789,Male,0,0,0,5,0,0,DSL,1,0,1,1,0,0,Month-to-month,0,0,3,40.0,223.45,Yes,1,80,200.0,200.0,Competitor had better devices
1,91790,Male,1,0,0,9,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,1,5,99.45,919.4,Yes,1,93,895.0500000000001,895.0500000000001,Competitor had better devices
1,91803,Female,0,0,0,2,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,0,4,86.25,181.65,Yes,1,94,172.5,172.5,Competitor offered higher download speeds
1,91901,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,1,45.65,45.65,Yes,1,78,45.65,45.65,Competitor offered higher download speeds
1,91902,Male,0,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,70.1,551.35,Yes,1,75,560.8,560.8,Competitor offered higher download speeds
1,91906,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,1,1,70.2,115.95,Yes,1,67,140.4,140.4,Competitor offered more data
1,91910,Female,0,0,0,3,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,0,3,55.35,165.2,Yes,1,65,166.05,166.05,Competitor offered more data
1,91915,Male,1,1,0,51,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,0,4,84.2,4146.05,Yes,1,74,4294.2,4294.2,Competitor offered more data
1,91931,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,1,45.85,81,Yes,1,81,91.7,91.7,Competitor made better offer
1,91942,Male,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,0,2,75.25,3017.65,Yes,1,96,2934.75,2934.75,Competitor made better offer
1,91948,Female,0,0,0,12,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,1,5,100.15,1164.3,Yes,1,96,1201.8000000000002,1201.8000000000002,Price too high
1,91978,Male,1,1,0,26,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,0,6,105.75,2710.25,Yes,1,100,2749.5,2749.5,Product dissatisfaction
1,92003,Female,1,1,0,18,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,0,3,48.35,810.7,Yes,1,92,870.3000000000001,870.3000000000001,Service dissatisfaction
1,92009,Female,0,1,1,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,0,24.4,36.55,Yes,1,91,48.8,48.8,Lack of self-service on Website
1,92028,Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,1,1,20.95,85.5,Yes,1,85,83.8,83.8,Network reliability
1,92029,Female,1,1,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,0,2,49.55,49.55,Yes,1,76,49.55,49.55,Limited range of services
1,92057,Male,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,20.25,178.5,Yes,1,98,182.25,182.25,Lack of affordable download/upload speed
1,92059,Female,1,1,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,1,2,50.15,115.1,Yes,1,78,100.3,100.3,Long distance charges
1,92061,Male,1,1,0,29,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,0,5,95.9,2745.2,Yes,1,95,2781.1000000000004,2781.1000000000004,Extra data charges
1,92084,Female,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,0,25.25,25.25,Yes,1,87,25.25,25.25,Price too high
1,92108,Female,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,1,45.15,416.45,Yes,1,73,406.34999999999997,406.34999999999997,Product dissatisfaction
1,92113,Female,0,1,0,50,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,1,3,84.4,4116.15,Yes,1,80,4220.0,4220.0,Service dissatisfaction
1,92118,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,2,75.1,75.1,Yes,1,83,75.1,75.1,Lack of self-service on Website
1,92119,Female,0,1,0,54,1,1,DSL,0,0,0,0,1,1,One year,1,1,4,70.15,3715.65,Yes,1,95,3788.1000000000004,3788.1000000000004,Network reliability
1,92120,Male,0,0,0,42,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,0,5,101.75,4273.45,Yes,1,66,4273.5,4273.5,Don't know
1,92121,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,1,45.8,45.8,Yes,1,78,45.8,45.8,Don't know
1,92127,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,0,1,20.1,20.1,Yes,1,95,20.1,20.1,Don't know
1,92128,Male,0,1,0,9,0,0,DSL,0,0,0,1,1,0,Month-to-month,0,0,2,40.65,328.95,Yes,1,98,365.84999999999997,365.84999999999997,Poor expertise of online support
1,92129,Male,1,1,0,46,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,0,5,101.0,4680.05,Yes,1,88,4646.0,4646.0,Poor expertise of phone support
1,92130,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,69.1,69.1,Yes,1,82,69.1,69.1,Competitor had better devices
1,92173,Female,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,2,75.0,999.45,Yes,1,68,975.0,975.0,Competitor offered higher download speeds
1,92201,Male,0,1,0,19,1,0,Fiber optic,0,1,0,1,1,1,One year,0,1,5,100.0,1888.65,Yes,1,71,1900.0,1900.0,Competitor offered more data
1,92210,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,71.15,71.15,Yes,1,85,71.15,71.15,Competitor made better offer
1,92211,Female,0,0,0,24,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,1,4,54.15,1240.25,Yes,1,95,1299.6,1299.6,Competitor had better devices
1,92227,Female,0,1,0,67,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,1,7,108.75,7156.2,Yes,1,90,7286.25,7286.25,Competitor had better devices
1,92231,Female,0,1,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,0,2,49.15,270.8,Yes,1,86,294.9,294.9,Competitor offered higher download speeds
1,92239,Male,0,0,1,20,1,0,No,0,0,0,0,0,0,Month-to-month,1,0,1,19.4,374.5,Yes,1,86,388.0,388.0,Competitor offered higher download speeds
1,92241,Female,1,0,0,20,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,0,3,79.15,1520.9,Yes,1,95,1583.0,1583.0,Competitor offered higher download speeds
1,92258,Male,1,1,0,46,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,0,2,80.4,3605.2,Yes,1,75,3698.4,3698.4,Competitor offered more data
1,92262,Female,0,1,0,11,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,0,5,102.0,1145.35,Yes,1,88,1122.0,1122.0,Competitor offered more data
1,92270,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,0,1,20.65,38.7,Yes,1,83,41.3,41.3,Competitor offered more data
1,92276,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,70.8,70.8,Yes,1,73,70.8,70.8,Competitor made better offer
1,92277,Male,0,0,0,16,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,1,4,89.05,1448.6,Yes,1,87,1424.8,1424.8,Competitor made better offer
1,92278,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,4,96.6,291.9,Yes,1,72,289.79999999999995,289.79999999999995,Price too high
1,92282,Female,0,1,0,57,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,1,6,104.5,5921.35,Yes,1,80,5956.5,5956.5,Product dissatisfaction
1,92307,Female,0,0,0,5,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,0,2,50.6,249.95,Yes,1,94,253.0,253.0,Service dissatisfaction
1,92314,Male,0,0,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,0,2,49.35,219.65,Yes,1,83,197.4,197.4,Lack of self-service on Website
1,92316,Male,0,0,0,7,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,0,4,94.25,669,Yes,1,99,659.75,659.75,Network reliability
1,92320,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,1,68.95,68.95,Yes,1,75,68.95,68.95,Limited range of services
1,92325,Male,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,4,93.85,196.75,Yes,1,70,187.7,187.7,Lack of affordable download/upload speed
1,92336,Male,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,2,76.05,318.9,Yes,1,75,304.2,304.2,Long distance charges
1,92337,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,0,24.45,24.45,Yes,1,65,24.45,24.45,Extra data charges
1,92341,Male,0,0,0,7,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,1,4,89.35,631.85,Yes,1,91,625.4499999999999,625.4499999999999,Price too high
1,92347,Male,0,1,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,0,2,80.35,307.4,Yes,1,65,321.4,321.4,Product dissatisfaction
1,92356,Female,1,0,0,1,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,0,3,55.8,55.8,Yes,1,87,55.8,55.8,Service dissatisfaction
1,92365,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,0,2,79.05,79.05,Yes,1,80,79.05,79.05,Lack of self-service on Website
1,92368,Male,0,1,0,1,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,0,4,95.0,95,Yes,1,82,95.0,95.0,Network reliability
1,92371,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,0,25.2,25.2,Yes,1,82,25.2,25.2,Don't know
1,92373,Male,1,0,0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,0,5,98.4,4187.75,Yes,1,100,4034.4,4034.4,Competitor had better devices
1,92382,Male,1,1,0,66,1,1,DSL,1,1,1,1,1,0,Two year,0,1,7,79.4,5154.6,Yes,1,73,5240.400000000001,5240.400000000001,Competitor offered higher download speeds
1,92394,Male,1,0,0,35,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,0,5,101.4,3496.3,Yes,1,92,3549.0,3549.0,Competitor offered more data
1,92397,Male,1,1,0,10,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,0,4,89.8,914.3,Yes,1,76,898.0,898.0,Competitor made better offer
1,92401,Male,0,1,0,54,1,0,Fiber optic,1,1,1,1,1,1,Two year,0,1,7,109.75,6110.2,Yes,1,90,5926.5,5926.5,Competitor had better devices
1,92405,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,One year,0,1,1,19.3,28.3,Yes,1,94,38.6,38.6,Competitor had better devices
1,92408,Female,1,0,0,26,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,0,3,91.25,2351.8,Yes,1,76,2372.5,2372.5,Competitor offered higher download speeds
1,92503,Female,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,0,2,49.1,679.55,Yes,1,86,736.5,736.5,Competitor offered higher download speeds
1,92506,Female,0,0,0,31,1,1,DSL,1,0,1,1,0,0,Month-to-month,0,1,5,65.25,1994.3,Yes,1,68,2022.75,2022.75,Competitor offered higher download speeds
1,92508,Female,1,0,0,18,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,0,4,85.45,1505.85,Yes,1,99,1538.1000000000001,1538.1000000000001,Competitor offered more data
1,92518,Male,0,1,0,61,1,1,Fiber optic,0,1,0,1,1,0,Two year,1,0,5,94.1,5638.3,Yes,1,71,5740.099999999999,5740.099999999999,Competitor offered more data
